price,model,exterior_color,interior_color,number_of_keys,year,miles,make,highway_mpg,city_mpg,car_type,number_of_doors,type_of_transmission,number_of_gears
15990,PASSAT,Red,Black,1,2016,| 34012,VOLKSWAGEN,38,25,Sedan,4,Auto,6
12990,JETTA SPORTWAGEN,Beige,Beige,2,2014,| 74674,VOLKSWAGEN,37,29,Wagon,4,Auto,6
19990,RAV4,Black,Black,1,2018,| 48689,TOYOTA,28,22,SUV,4,Auto,6
17990,E-CLASS,White,Black,2,2013,| 59331,MERCEDES-BENZ,31,24,Sedan,4,Auto,7
15990,GENESIS,Red,Tan,2,2012,| 49035,HYUNDAI,28,18,Sedan,4,Auto,8
12990,PRIUS,Black,Light Gray W/Shimamoku,1,2014,| 94777,TOYOTA,48,51,Hatchback,4,Auto,CVT
12990,HARDTOP,Red,Black,1,2013,| 40293,MINI,36,28,Hatchback,2,Auto,6
12590,SPORTAGE,Gray,Black,1,2012,| 94814,KIA,30,21,SUV,4,Auto,6
14990,PRIUS,White,Gray,1,2013,| 44055,TOYOTA,48,51,Hatchback,4,Auto,CVT
15990,BEETLE,White,Black,1,2013,| 66263,VOLKSWAGEN,27,21,Convertible,2,Auto,6
20590,CHEROKEE,Silver,Black,2,2015,| 71339,JEEP,26,19,SUV,4,Auto,9
14990,CADENZA,Brown,Black,1,2014,| 75329,KIA,28,19,Sedan,4,Auto,6
21990,X3,Black,Other,1,2017,| 66897,BMW,28,21,SUV,4,Auto,8
23990,EXPLORER,Gray,Dk. Gray,1,2017,| 45047,FORD,24,17,SUV,4,Auto,6
11990,COROLLA,Silver,Beige,1,2013,| 98964,TOYOTA,34,26,Sedan,4,Auto,4
17990,ENCLAVE,Gray,Black,1,2015,| 79624,BUICK,24,17,SUV,4,Auto,6
8990,JETTA,Blue,Black,1,2010,| 84555,VOLKSWAGEN,30,23,Wagon,4,Auto,6
15990,TERRAIN,Silver,Black,1,2015,| 98877,GMC,32,22,SUV,4,Auto,6
16590,COROLLA,Blue,Gray,1,2019,| 15037,TOYOTA,36,28,Sedan,4,Auto,CVT
11590,MAZDA5,Black,Black,1,2014,| 102382,MAZDA,28,22,Minivan,4,Auto,5
14990,TL,Gray,Black,1,2013,| 70195,ACURA,29,20,Sedan,4,Auto,6
14590,OUTLANDER SPORT,Red,Black,1,2015,| 38031,MITSUBISHI,30,24,SUV,4,Auto,CVT
13990,TSX,Gray,Tan,1,2012,| 83019,ACURA,31,22,Sedan,4,Auto,5
19990,CX-9,Gray,Black,1,2015,| 55334,MAZDA,22,16,SUV,4,Auto,6
12590,BEETLE,White,Black,1,2012,| 63598,VOLKSWAGEN,30,22,Hatchback,2,Auto,6
12590,COROLLA,White,Gray,1,2015,| 54208,TOYOTA,38,29,Sedan,4,Auto,CVT
14990,GRAND CARAVAN PASSENGER,Silver,Black Interior Color,2,2017,| 53075,DODGE,25,17,Minivan,4,Auto,6
14990,COUNTRYMAN,Blue,Black,1,2012,| 30243,MINI,30,25,Hatchback,4,Auto,6
22990,SILVERADO 1500 REGULAR CAB,Silver,Dk. Gray,2,2012,| 25368,CHEVROLET,18,13,Truck,2,Auto,4
14990,COUPE,Blue,Black,2,2014,| 47778,MINI,35,26,Coupe,2,Auto,6
19990,FORESTER,White,Black,2,2014,| 46626,SUBARU,28,23,SUV,4,Auto,CVT
15990,FORTE,Red,Black,2,2016,| 7729,KIA,35,24,Sedan,4,Auto,6
27990,1500 CREW CAB,Silver,Black,2,2018,28006,RAM,22,15,Truck,4,Auto,8
26590,FRONTIER CREW CAB,Gray,Lt. Gray,2,2017,| 12811,NISSAN,21,15,Truck,4,Auto,5
16990,GOLF SPORTWAGEN,Gray,Black,2,2017,| 28647,VOLKSWAGEN,30,22,Wagon,4,Auto,6
14990,DART,Gray,Black,2,2015,| 27372,DODGE,35,23,Sedan,4,Auto,6
20990,TLX,Gray,Gray,2,2016,| 40246,ACURA,34,21,Sedan,4,Auto,9
15990,CRUZE,Red,Gold,1,2017,| 45914,CHEVROLET,39,29,Sedan,4,Auto,6
14990,TSX,Red,Beige,1,2012,| 67590,ACURA,31,22,Sedan,4,Auto,5
14990,COUNTRYMAN,Red,Black,1,2014,| 70954,MINI,32,25,Hatchback,4,Auto,6
13990,PATRIOT,Gray,Dark Slate Gray Interior Color,1,2016,| 50136,JEEP,27,22,SUV,4,Auto,CVT
13990,MAZDA3,White,Black,1,2016,| 43543,MAZDA,41,30,Sedan,4,Auto,6
30990,SL-CLASS,White,Porcelain/Black Premium Leather,1,2013,| 97900,MERCEDES-BENZ,25,17,Convertible,2,Auto,7
17990,CX-9,Silver,Black,1,2014,| 60156,MAZDA,24,17,SUV,4,Auto,6
16990,OUTBACK,White,Black,1,2015,| 95753,SUBARU,33,25,Wagon,4,Auto,CVT
12990,PRIUS,White,Gray,1,2014,| 91552,TOYOTA,48,51,Hatchback,4,Auto,CVT
26990,X1,Black,Black,1,2017,| 36868,BMW,31,22,SUV,4,Auto,8
16990,PILOT,Gray,Black,1,2012,| 91438,HONDA,24,17,SUV,4,Auto,5
13990,CIVIC,White,Beige,1,2015,| 38520,HONDA,39,30,Sedan,4,Auto,CVT
21590,CR-V,White,Tan,1,2018,| 16261,HONDA,32,26,SUV,4,Auto,CVT
12990,MAZDA5,Gray,Sand,1,2012,| 44110,MAZDA,28,21,Minivan,4,Auto,5
12590,CAMRY,Black,Gray,1,2013,| 100692,TOYOTA,35,25,Sedan,4,Auto,6
18590,GRAND CHEROKEE,Red,Black,1,2014,| 68841,JEEP,24,17,SUV,4,Auto,8
14590,COUNTRYMAN,Red,Black Leatherette,1,2014,| 56707,MINI,30,25,Hatchback,4,Auto,6
15990,IS,Black,Lt. Gray,1,2011,| 91030,LEXUS,30,21,Sedan,4,Auto,6
12990,SONATA,Red,Beige,1,2015,| 69149,HYUNDAI,37,25,Sedan,4,Auto,6
13590,C-CLASS,Red,Beige,1,2011,| 90474,MERCEDES-BENZ,26,18,Sedan,4,Auto,7
11990,HARDTOP,White,Black,1,2012,| 62635,MINI,34,26,Hatchback,2,Auto,6
13990,YARIS IA,Gray,Black,1,2018,| 37805,TOYOTA,40,32,Sedan,4,Auto,6
16990,FR-S,Orange,Black,1,2013,| 74184,SCION,30,22,Coupe,2,Manual,6
22990,MX-5 MIATA,Gray,Tan,1,2016,| 12107,MAZDA,36,27,Convertible,2,Auto,6
22990,TUNDRA CREWMAX,Silver,Gray,1,2012,| 97791,TOYOTA,20,15,Truck,4,Auto,6
22990,LACROSSE,White,Brown,1,2017,| 40991,BUICK,31,21,Sedan,4,Auto,6
11990,JUKE,White,Black,1,2012,| 84124,NISSAN,32,27,SUV,4,Auto,CVT
11590,PRIUS,Silver,Gray,1,2011,| 92161,TOYOTA,48,51,Hatchback,4,Auto,CVT
12590,JETTA,Black,Beige,1,2015,| 50581,VOLKSWAGEN,36,25,Sedan,4,Auto,6
24590,GRAND CHEROKEE,Black,Black Interior Color,1,2017,| 44701,JEEP,26,19,SUV,4,Auto,8
18590,IS,Silver,Tan,1,2011,| 66538,LEXUS,30,21,Convertible,2,Auto,6
24590,GRAND CHEROKEE,White,Black,1,2016,| 55947,JEEP,25,18,SUV,4,Auto,8
15990,CHEROKEE,Beige,Black,1,2015,| 60368,JEEP,29,21,SUV,4,Auto,9
12590,SORENTO,Green,Black,1,2012,| 88493,KIA,24,18,SUV,4,Auto,6
16590,FOCUS ST,Black,Black,1,2014,| 72511,FORD,32,23,Hatchback,4,Manual,6
10990,500,Gray,Black,2,2017,| 73410,FIAT,38,31,Hatchback,2,Manual,5
18990,370Z,White,Gray,1,2012,| 78681,NISSAN,26,19,Coupe,2,Auto,7
17990,C-CLASS,White,Brown,1,2014,| 40341,MERCEDES-BENZ,31,22,Sedan,4,Auto,7
13990,CHEROKEE,Black,Black,1,2015,| 90372,JEEP,31,22,SUV,4,Auto,9
22590,MALIBU,Blue,Gray,1,2018,16387,CHEVROLET,32,22,Sedan,4,Auto,9
12990,FUSION,Black,Charcoal Blk Cloth Seats,1,2016,| 82369,FORD,34,22,Sedan,4,Auto,6
10590,ELANTRA,White,Beige,1,2013,| 91508,HYUNDAI,38,28,Sedan,4,Auto,6
15990,RAV4,Brown,Tan,2,2013,| 78243,TOYOTA,29,22,SUV,4,Auto,6
12990,ALTIMA,White,Beige,1,2014,| 35414,NISSAN,38,27,Sedan,4,Auto,CVT
15990,CAMRY,Black,Black,1,2017,| 65924,TOYOTA,33,24,Sedan,4,Auto,6
10990,ALTIMA,Red,Lt. Gray,1,2012,| 85242,NISSAN,32,23,Sedan,4,Auto,CVT
15990,COROLLA,White,Black,1,2017,| 33083,TOYOTA,36,28,Sedan,4,Auto,CVT
16590,C-CLASS,Red,Beige,1,2015,| 83897,MERCEDES-BENZ,31,22,Coupe,2,Auto,7
12990,MALIBU,White,Black,1,2016,| 87515,CHEVROLET,37,27,Sedan,4,Auto,6
22990,YUKON,Black,Black,1,2012,| 95147,GMC,18,13,SUV,4,Auto,6
22990,MDX,White,Tan,1,2016,| 74253,ACURA,27,19,SUV,4,Auto,9
25590,XF,Gray,Beige,1,2017,| 33092,JAGUAR,29,20,Sedan,4,Auto,8
13990,FIT,Gray,Black,1,2017,| 63856,HONDA,40,33,Hatchback,4,Auto,CVT
18990,PATHFINDER,Silver,Black,1,2016,| 45213,NISSAN,26,19,SUV,4,Auto,CVT
21990,CHALLENGER,Black,Black,1,2014,| 34426,DODGE,27,18,Coupe,2,Auto,5
29990,QUATTROPORTE,Beige,Black,1,2014,| 54404,MASERATI,24,15,Sedan,4,Auto,8
12990,ACADIA,White,Lt. Gray,1,2012,| 99507,GMC,24,17,SUV,4,Auto,6
10590,200,Gray,Black,2,2012,| 67392,CHRYSLER,31,20,Sedan,4,Auto,6
14990,300,White,Black,2,2014,| 97700,CHRYSLER,27,18,Sedan,4,Auto,8
21990,MAXIMA,Blue,Charcoal,1,2018,| 21068,NISSAN,30,21,Sedan,4,Auto,CVT
28590,WRANGLER,White,Black,1,2012,| 37592,JEEP,20,16,SUV,4,Auto,5
12990,SORENTO,Brown,Black,1,2013,| 93292,KIA,30,21,SUV,4,Auto,6
12990,FORTE,Silver,Black,2,2018,| 31766,KIA,37,29,Sedan,4,Auto,6
11990,TSX,Silver,Black,2,2010,| 90298,ACURA,30,21,Sedan,4,Auto,5
12990,PASSAT,Gray,Black,2,2013,| 30820,VOLKSWAGEN,31,22,Sedan,4,Auto,6
12990,TC,Silver,Black,1,2012,| 48309,SCION,31,23,Hatchback,2,Auto,6
14590,CROSSTOUR,Black,Black,2,2012,| 93132,HONDA,27,18,SUV,4,Auto,5
15990,MDX,Black,Tan,2,2011,| 92215,ACURA,21,16,SUV,4,Auto,6
15990,S60,Silver,Steel Gray,2,2014,| 65115,VOLVO,25,18,Sedan,4,Auto,6
26990,X3,Blue,Beige,1,2017,| 30647,BMW,28,21,SUV,4,Auto,8
22990,FORESTER,Gray,Saddle Brown,1,2017,| 34283,SUBARU,32,26,SUV,4,Auto,CVT
13590,PASSAT,Silver,Black,2,2015,| 50809,VOLKSWAGEN,36,24,Sedan,4,Auto,6
24990,MDX,Gray,Gray,2,2014,| 39305,ACURA,27,18,SUV,4,Auto,6
12990,500,Green,Brown,2,2013,| 12701,FIAT,34,27,Convertible,2,Auto,6
13990,PRIUS C,Silver,Lt. Blue,1,2015,| 52022,TOYOTA,46,53,Hatchback,4,Auto,CVT
25990,SIERRA 1500 DOUBLE CAB,Brown,Jet Black,1,2014,| 63141,GMC,24,18,Truck,4,Auto,6
19990,IMPREZA,Gray,Black,1,2012,| 69925,SUBARU,25,19,Sedan,4,Manual,5
12990,ESCAPE,Red,Charcoal Black Leather Seat,1,2013,| 76885,FORD,30,22,SUV,4,Auto,6
28590,DURANGO,White,Black Interior Color,1,2018,| 28104,DODGE,26,19,SUV,4,Auto,8
13590,IMPREZA,Silver,Black,2,2013,| 64321,SUBARU,33,25,Wagon,4,Manual,5
17990,GRAND CHEROKEE,Black,Black,1,2012,| 78716,JEEP,20,14,SUV,4,Auto,6
13990,CAMARO,Black,Black,1,2011,| 59039,CHEVROLET,28,17,Coupe,2,Manual,6
12990,SPORTAGE,Gray,Black,1,2013,| 79583,KIA,30,21,SUV,4,Auto,6
13990,GENESIS,White,Beige,1,2013,| 90004,HYUNDAI,28,18,Sedan,4,Auto,8
12590,CAMRY,White,Black,1,2012,| 94337,TOYOTA,35,25,Sedan,4,Auto,6
25990,X5,Gray,Black,1,2015,| 77862,BMW,27,18,SUV,4,Auto,8
22590,GLK-CLASS,White,Black,1,2014,| 40893,MERCEDES-BENZ,26,19,SUV,4,Auto,7
15990,OPTIMA,White,Black,1,2018,| 27740,KIA,34,24,Sedan,4,Auto,6
17990,CX-5,Brown,Black,2,2016,| 41661,MAZDA,30,24,SUV,4,Auto,6
12990,SONATA,Blue,Gray,1,2015,| 94270,HYUNDAI,35,24,Sedan,4,Auto,6
14590,MAZDA6,White,Black,1,2016,| 62709,MAZDA,40,28,Sedan,4,Auto,6
13990,PASSAT,Blue,Black,1,2016,| 76249,VOLKSWAGEN,38,25,Sedan,4,Auto,6
16590,Q5,Black,Brown,1,2012,| 87415,AUDI,27,20,SUV,4,Auto,8
18990,ODYSSEY,Silver,Gray,1,2016,| 52067,HONDA,28,19,Minivan,4,Auto,6
29990,GHIBLI,Black,Black,1,2016,| 48372,MASERATI,24,16,Sedan,4,Auto,8
19990,3 SERIES,Silver,Black,1,2014,| 84172,BMW,30,20,Sedan,4,Auto,8
18590,ILX,White,Black,2,2017,| 36413,ACURA,35,25,Sedan,4,Auto,8
13590,SOUL,Green,Black,1,2016,| 55546,KIA,30,24,Wagon,4,Auto,6
17590,XV CROSSTREK,Orange,Black,1,2014,| 61897,SUBARU,33,25,SUV,4,Auto,CVT
12990,IA,Black,Black,1,2016,| 48728,SCION,42,33,Sedan,4,Auto,6
17590,A5,Silver,Black,1,2011,| 62951,AUDI,29,21,Convertible,2,Auto,8
19990,GS,Black,Brown,1,2013,| 85851,LEXUS,28,19,Sedan,4,Auto,6
12590,SANTA FE,Black,Black,1,2012,| 86537,HYUNDAI,26,20,SUV,4,Auto,6
12590,MAZDA3,Black,Black,2,2014,| 58308,MAZDA,41,29,Sedan,4,Manual,6
17990,LEGACY,Red,Black,1,2014,| 42494,SUBARU,25,18,Sedan,4,Auto,5
16990,TUCSON,Black,Black,1,2016,| 71635,HYUNDAI,30,25,SUV,4,Auto,7
13990,VENZA,Silver,Beige,1,2013,| 93952,TOYOTA,26,20,Wagon,4,Auto,6
12590,CIVIC,Gray,Gray,1,2012,| 73115,HONDA,39,28,Coupe,2,Auto,5
14590,FIT,Red,Black,1,2015,| 28680,HONDA,38,32,Hatchback,4,Auto,CVT
29990,CAYENNE,Brown,Black,2,2014,| 78104,PORSCHE,29,20,SUV,4,Auto,8
14990,CX-9,Black,Black,1,2013,| 89918,MAZDA,24,17,SUV,4,Auto,6
18990,ES,Silver,Lt. Gray,1,2011,| 24334,LEXUS,27,19,Sedan,4,Auto,6
15590,FORESTER,Blue,Silver,1,2014,| 98827,SUBARU,32,24,SUV,4,Auto,CVT
23590,TRAVERSE,White,Black,1,2017,| 35638,CHEVROLET,22,15,SUV,4,Auto,6
11590,CRUZE,Red,Black,1,2014,| 97169,CHEVROLET,46,27,Sedan,4,Auto,6
15590,MAZDA6,Black,Black,2,2016,| 46457,MAZDA,40,28,Sedan,4,Auto,6
17990,CR-V,Gray,Gray,2,2016,| 49246,HONDA,33,26,SUV,4,Auto,CVT
21590,SIENNA,Gray,Black,1,2015,| 86164,TOYOTA,25,18,Minivan,4,Auto,6
21590,Q50,Brown,Beige,2,2015,| 35570,INFINITI,27,19,Sedan,4,Auto,7
9590,FOCUS,Red,Charcoal Black Cloth Seats,1,2013,| 93180,FORD,38,27,Hatchback,4,Auto,6
16990,ATS,Red,Black,2,2014,| 63948,CADILLAC,31,21,Sedan,4,Auto,6
24990,ACCORD,White,Black,1,2018,| 33519,HONDA,35,29,Sedan,4,Auto,CVT
16990,CTS,White,Beige,1,2014,| 92139,CADILLAC,30,20,Sedan,4,Auto,6
26990,NAVIGATOR L,Black,Med Lt Stone Leather Bkt Se,1,2015,| 90234,LINCOLN,19,15,SUV,4,Auto,6
13990,SENTRA,Silver,Black,1,2017,| 55106,NISSAN,37,27,Sedan,4,Auto,CVT
15990,PASSAT,Gray,Black,1,2016,| 47937,VOLKSWAGEN,38,25,Sedan,4,Auto,6
18990,GLK-CLASS,Red,Beige,1,2013,| 77448,MERCEDES-BENZ,25,19,SUV,4,Auto,7
15990,XTS,Black,Beige,1,2013,| 97210,CADILLAC,28,17,Sedan,4,Auto,6
23990,1500 CREW CAB,White,Canyon Brown / Light Frost Beige Interior Colors,1,2016,| 99505,RAM,25,17,Truck,4,Auto,8
20990,SIENNA,Gray,Black,2,2013,| 61265,TOYOTA,25,18,Minivan,4,Auto,6
10990,SONATA,Black,Gray,1,2011,| 86273,HYUNDAI,39,34,Sedan,4,Auto,6
11990,IMPREZA,White,Beige,1,2013,| 81330,SUBARU,36,27,Wagon,4,Auto,CVT
12590,MAXIMA,Black,Black,1,2012,| 104039,NISSAN,26,19,Sedan,4,Auto,CVT
12990,MALIBU,Black,Beige,1,2013,| 63596,CHEVROLET,34,22,Sedan,4,Auto,6
14990,CX-5,Gray,Black,1,2015,| 68278,MAZDA,35,26,SUV,4,Manual,6
11990,PASSAT,Black,Gray,1,2012,| 61671,VOLKSWAGEN,32,22,Sedan,4,Manual,5
14590,SONATA,Gray,Beige,1,2016,| 73345,HYUNDAI,38,25,Sedan,4,Auto,6
15590,CROSSTOUR,Blue,Beige,1,2012,| 75360,HONDA,27,18,SUV,4,Auto,5
30990,RC,Gray,Dk. Red,2,2015,41897,LEXUS,28,19,Coupe,2,Auto,8
33590,F-TYPE,Orange,Black,1,2014,| 46328,JAGUAR,27,19,Convertible,2,Auto,8
20990,PRIUS,White,Other,2,2018,| 12817,TOYOTA,50,54,Hatchback,4,Auto,CVT
12990,500,White,Black,2,2012,| 24444,FIAT,32,27,Convertible,2,Auto,6
15990,DTS,Gray,Black,1,2011,| 40620,CADILLAC,23,15,Sedan,4,Auto,4
14990,C-MAX HYBRID,Gray,Med Light Stone Leather Sea,1,2015,| 57168,FORD,37,42,Wagon,4,Auto,CVT
13990,TOWN & COUNTRY,Silver,Black / Light Graystone Interior Colors,1,2015,| 90161,CHRYSLER,25,17,Minivan,4,Auto,6
16590,CIVIC,White,Tan,2,2018,| 25221,HONDA,40,31,Sedan,4,Auto,CVT
26990,GX,White,Black,1,2013,| 98831,LEXUS,20,15,SUV,4,Auto,6
15990,E-CLASS,Blue,Brown,1,2013,| 102582,MERCEDES-BENZ,30,20,Sedan,4,Auto,7
22590,RX,White,Beige,1,2013,| 76580,LEXUS,24,18,SUV,4,Auto,6
19990,XT5,Blue,Beige,1,2017,| 90158,CADILLAC,27,19,SUV,4,Auto,8
15990,BEETLE,Black,Beige,2,2015,| 41103,VOLKSWAGEN,33,25,Hatchback,2,Auto,6
20990,G,Gray,Other,1,2013,| 61923,INFINITI,25,17,Convertible,2,Auto,7
12990,PRIUS,Black,Gray,1,2010,| 64688,TOYOTA,48,51,Hatchback,4,Auto,CVT
13990,CIVIC,Gray,Gray,2,2014,| 48076,HONDA,39,30,Sedan,4,Auto,CVT
10590,XB,White,Dk. Gray,2,2010,| 76849,SCION,28,22,Hatchback,4,Auto,4
18590,ROGUE,Black,Black,1,2017,| 34952,NISSAN,33,26,SUV,4,Auto,CVT
9590,VERSA,Gray,Black,1,2016,| 91253,NISSAN,35,26,Sedan,4,Auto,4
28990,DISCOVERY SPORT,Green,Beige,2,2017,| 37460,LAND_ROVER,25,20,SUV,4,Auto,9
17990,GRAND CARAVAN PASSENGER,Gray,Black,1,2018,| 52490,DODGE,25,17,Minivan,4,Auto,6
14590,ACCORD,Black,Black,1,2013,| 104375,HONDA,32,21,Sedan,4,Auto,6
13990,CIVIC,Silver,Gray,1,2013,| 41043,HONDA,39,28,Sedan,4,Auto,5
34990,4RUNNER,White,Dk. Gray,2,2018,| 20594,TOYOTA,21,17,SUV,4,Auto,5
11990,VERSA,Gray,Black,1,2017,| 29734,NISSAN,35,26,Sedan,4,Auto,4
16990,MAZDA6,White,Black,1,2016,| 16431,MAZDA,38,26,Sedan,4,Auto,6
11590,LIBERTY,Silver,Gray,1,2011,| 104463,JEEP,22,16,SUV,4,Auto,4
22590,M-CLASS,Black,Black,1,2014,| 71900,MERCEDES-BENZ,28,20,SUV,4,Auto,7
21990,CLA-CLASS,White,Black,1,2014,| 42451,MERCEDES-BENZ,38,26,Coupe,4,Auto,7
14990,CRUZE,Gray,Black,1,2017,| 24061,CHEVROLET,40,30,Sedan,4,Auto,6
17990,GRAND CARAVAN PASSENGER,Black,Black,1,2017,| 57067,DODGE,25,17,Minivan,4,Auto,6
10990,SONIC,White,Jet Black/Dark Titanium,1,2016,| 47801,CHEVROLET,35,24,Sedan,4,Auto,6
12990,MAXIMA,White,Dk. Gray,1,2014,| 84011,NISSAN,26,19,Sedan,4,Auto,CVT
29990,MUSTANG,Black,Ebony Cloth Blacket Pwr Seat,1,2017,| 20379,FORD,24,15,Coupe,2,Auto,6
15990,EX,White,Beige,1,2011,| 54821,INFINITI,24,17,SUV,4,Auto,7
34990,SEQUOIA,Burgundy,Gray,1,2016,| 44205,TOYOTA,17,13,SUV,4,Auto,6
13990,CHEROKEE,Black,Black,1,2014,| 92719,JEEP,27,21,SUV,4,Auto,9
15590,TRAX,Gray,Black,1,2018,| 31544,CHEVROLET,33,25,SUV,4,Auto,6
10990,BEETLE,White,Gray,1,2012,| 89939,VOLKSWAGEN,29,22,Hatchback,2,Auto,6
11990,SOUL,White,Black,1,2013,| 38946,KIA,30,25,Wagon,4,Auto,6
16990,ECOSPORT,Red,Medium Stone Cloth Seats,1,2018,| 47054,FORD,29,27,SUV,4,Auto,6
16590,CX-9,Black,Sand,1,2013,| 78364,MAZDA,22,16,SUV,4,Auto,6
13990,YARIS IA,Blue,Black,1,2017,| 25727,TOYOTA,40,32,Sedan,4,Auto,6
16590,BRZ,Gray,Black,2,2013,| 95108,SUBARU,30,22,Coupe,2,Manual,6
9590,VERSA,Blue,Dk. Gray,2,2015,| 96440,NISSAN,40,31,Sedan,4,Auto,CVT
23990,CX-30,Red,Black,1,2020,| 21054,MAZDA,33,25,SUV,4,Auto,6
22990,SILVERADO 1500 EXTENDED CAB,Brown,Gray,2,2013,| 57104,CHEVROLET,21,15,Truck,4,Auto,6
14990,LACROSSE,Black,Beige,1,2010,| 36047,BUICK,27,17,Sedan,4,Auto,6
22590,MAXIMA,Gray,Black,2,2016,| 34601,NISSAN,30,22,Sedan,4,Auto,CVT
11990,CRUZE,Red,Black,1,2014,| 35116,CHEVROLET,38,26,Sedan,4,Auto,6
16990,Q5,White,Black,1,2012,| 77185,AUDI,27,20,SUV,4,Auto,8
15990,MUSTANG,White,Char Black Turned Mini Leat,2,2013,| 82432,FORD,31,19,Coupe,2,Auto,6
13990,MURANO,Blue,Black,1,2011,| 74968,NISSAN,23,18,SUV,4,Auto,CVT
13990,OUTBACK,White,Beige,1,2013,| 92109,SUBARU,30,24,Wagon,4,Auto,CVT
17990,CAMARO,White,Gray,1,2014,| 66132,CHEVROLET,30,19,Coupe,2,Auto,6
11990,GRAND CARAVAN PASSENGER,Black,Black,1,2013,| 102269,DODGE,25,17,Minivan,4,Auto,6
15990,QUEST,White,Beige,1,2012,| 26822,NISSAN,24,19,Minivan,4,Auto,CVT
20990,OUTBACK,Blue,Black,1,2015,| 68026,SUBARU,27,20,Wagon,4,Auto,CVT
19590,300,Gray,Black,1,2015,| 58032,CHRYSLER,31,19,Sedan,4,Auto,8
15990,IMPREZA,Blue,Beige,1,2014,| 50839,SUBARU,33,25,Wagon,4,Manual,5
12590,CIVIC,Silver,Beige,1,2014,| 75245,HONDA,39,30,Sedan,4,Auto,CVT
16990,ALTIMA,White,Beige,1,2017,| 20131,NISSAN,39,27,Sedan,4,Auto,CVT
28990,QUATTROPORTE,White,Black,1,2014,| 61960,MASERATI,24,15,Sedan,4,Auto,8
15990,OUTBACK,Blue,Black,2,2013,| 81875,SUBARU,30,24,Wagon,4,Auto,CVT
13590,FUSION,Gray,Charcoal Black Cloth Seats,1,2014,| 65079,FORD,36,23,Sedan,4,Auto,6
25990,WRANGLER,Gray,Black,1,2014,| 21703,JEEP,21,17,SUV,2,Manual,6
8990,SENTRA,White,Dk. Gray,1,2010,| 96142,NISSAN,34,26,Sedan,4,Auto,CVT
14990,300,Black,Black,1,2012,| 93141,CHRYSLER,25,16,Sedan,4,Auto,5
15990,CAMRY,Blue,Blue,1,2016,| 81122,TOYOTA,35,25,Sedan,4,Auto,6
19990,HIGHLANDER,Gray,Gray,1,2011,| 90706,TOYOTA,28,28,SUV,4,Auto,CVT
13990,FIESTA,Blue,Charcoal Black Cloth Seats,1,2014,| 58731,FORD,35,26,Hatchback,4,Manual,6
16590,G,White,Beige,1,2012,| 51812,INFINITI,27,19,Sedan,4,Auto,7
13990,CRUZE,Gray,Black,2,2017,| 50645,CHEVROLET,40,30,Sedan,4,Auto,6
13590,G,Blue,Beige,1,2009,| 88681,INFINITI,25,18,Sedan,4,Auto,7
13590,ACCORD,Black,Black,1,2014,| 101408,HONDA,34,24,Sedan,4,Manual,6
17990,C70,Red,Calcite / Off Black,1,2013,| 77988,VOLVO,28,19,Convertible,2,Auto,5
25990,GOLF R,White,Black,1,2016,| 80340,VOLKSWAGEN,31,22,Sedan,4,Manual,6
18590,JX,White,Black,1,2013,| 83293,INFINITI,24,18,SUV,4,Auto,CVT
17990,MUSTANG,Red,Charcoal Black Cloth Blacket,1,2014,| 15352,FORD,31,19,Coupe,2,Auto,6
10990,FIESTA,Gray,Charcoal Black Cloth Seats,2,2017,| 47052,FORD,35,27,Sedan,4,Auto,6
29590,4RUNNER,White,Black,1,2018,| 61960,TOYOTA,21,17,SUV,4,Auto,5
20990,GOLF GTI,Silver,Black,1,2017,| 36839,VOLKSWAGEN,32,24,Sedan,4,Auto,6
12590,CIVIC,Blue,Lt. Gray,1,2012,| 62243,HONDA,39,28,Sedan,4,Auto,5
12590,FUSION,White,Beige,1,2013,| 94891,FORD,33,22,Sedan,4,Auto,6
24590,DURANGO,Blue,Black,2,2018,| 40222,DODGE,26,19,SUV,4,Auto,8
13590,ENCORE,Black,Black,1,2015,| 104450,BUICK,30,23,SUV,4,Auto,6
15990,ROGUE,White,Black,1,2016,| 73564,NISSAN,33,26,SUV,4,Auto,CVT
12990,VERSA,Gray,Black,1,2018,| 17828,NISSAN,39,31,Sedan,4,Auto,CVT
27590,MUSTANG,Gray,Ebony Cloth Sports Blacket,1,2015,| 50429,FORD,25,15,Coupe,2,Manual,6
20990,COUNTRYMAN,White,Black,1,2015,| 20133,MINI,30,23,Hatchback,4,Auto,6
14990,CAMRY,Gray,Black,1,2015,| 78479,TOYOTA,35,25,Sedan,4,Auto,6
18990,CAMARO,Yellow,Black,1,2014,| 41287,CHEVROLET,30,19,Coupe,2,Auto,6
16590,CR-V,Black,Black,1,2014,| 96045,HONDA,31,23,SUV,4,Auto,5
15590,SPORTAGE,Blue,Black,1,2016,| 51704,KIA,28,21,SUV,4,Auto,6
13990,200,Black,Black,1,2016,| 64459,CHRYSLER,36,23,Sedan,4,Auto,9
10990,SOUL,Silver,Black,1,2013,| 90163,KIA,30,25,Wagon,4,Auto,6
33990,ODYSSEY,Burgundy,Beige,1,2018,| 37140,HONDA,28,19,Minivan,4,Auto,10
16990,MDX,White,Tan,1,2012,| 92993,ACURA,21,16,SUV,4,Auto,6
9590,SENTRA,Black,Gray,1,2012,| 96563,NISSAN,34,27,Sedan,4,Auto,CVT
